SEASON YEAR,WEEK,TEST ID,BLOCK,TRAP,TRAP_TYPE,TEST DATE,NUMBER OF MOSQUITOES,RESULT,SPECIES,LATITUDE,LONGITUDE,LOCATION
2020,34,51268,25XX S MILLARD AVE,T152,GRAVID,8/20/20 00:08,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2020,34,51267,25XX S MILLARD AVE,T152,GRAVID,8/20/20 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,35,53112,25XX S MILLARD AVE,T152,GRAVID,9/2/21 00:09,5,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,28,52298,25XX S MILLARD AVE,T152,GRAVID,7/15/21 00:07,31,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,36,53180,25XX S MILLARD AVE,T152,GRAVID,9/9/21 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,25,53605,25XX S MILLARD AVE,T152,GRAVID,6/23/22 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,29,52427,25XX S MILLARD AVE,T152,GRAVID,7/22/21 00:07,6,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,29,52428,25XX S MILLARD AVE,T152,GRAVID,7/22/21 00:07,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,30,52562,25XX S MILLARD AVE,T152,GRAVID,7/29/21 00:07,42,positive,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,37,53242,25XX S MILLARD AVE,T152,GRAVID,9/16/21 00:09,27,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,26,53656,25XX S MILLARD AVE,T152,GRAVID,6/30/22 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,31,52684,25XX S MILLARD AVE,T152,GRAVID,8/5/21 00:08,44,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,31,52685,25XX S MILLARD AVE,T152,GRAVID,8/5/21 00:08,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,31,52683,25XX S MILLARD AVE,T152,GRAVID,8/5/21 00:08,1,negative,CULEX PIPIENS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,38,53322,25XX S MILLARD AVE,T152,GRAVID,9/23/21 00:09,13,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,27,53710,25XX S MILLARD AVE,T152,GRAVID,7/7/22 00:07,7,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,32,52815,25XX S MILLARD AVE,T152,GRAVID,8/12/21 00:08,9,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2021,39,53387,25XX S MILLARD AVE,T152,GRAVID,9/30/21 00:09,6,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,28,53751,25XX S MILLARD AVE,T152,GRAVID,7/14/22 00:07,15,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,30,53876,25XX S MILLARD AVE,T152,GRAVID,7/28/22 00:07,2,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,31,53932,25XX S MILLARD AVE,T152,GRAVID,8/4/22 00:08,12,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,32,54014,25XX S MILLARD AVE,T152,GRAVID,8/11/22 00:08,23,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,33,54073,25XX S MILLARD AVE,T152,GRAVID,8/18/22 00:08,16,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,35,54200,25XX S MILLARD AVE,T152,GRAVID,9/1/22 00:09,23,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,26,46368,25XX S MILLARD AVE,T152,GRAVID,6/28/18 00:06,2,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,38,47632,25XX S MILLARD AVE,T152,GRAVID,9/20/18 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,24,46168,25XX S MILLARD AVE,T152,GRAVID,6/14/18 00:06,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,30,46791,25XX S MILLARD AVE,T152,GRAVID,7/26/18 00:07,3,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,31,46898,25XX S MILLARD AVE,T152,GRAVID,8/2/18 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,29,46678,25XX S MILLARD AVE,T152,GRAVID,7/19/18 00:07,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,35,47397,25XX S MILLARD AVE,T152,GRAVID,8/30/18 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,25,46262,25XX S MILLARD AVE,T152,GRAVID,6/21/18 00:06,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,37,47555,25XX S MILLARD AVE,T152,GRAVID,9/13/18 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,23,46062,25XX S MILLARD AVE,T152,GRAVID,6/8/18 00:06,1,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,35,47398,25XX S MILLARD AVE,T152,GRAVID,8/30/18 00:08,2,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2018,28,46550,25XX S MILLARD AVE,T152,GRAVID,7/12/18 00:07,2,negative,CULEX RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,36,54252,25XX S MILLARD AVE,T152,GRAVID,9/8/22 00:09,8,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,37,54348,25XX S MILLARD AVE,T152,GRAVID,9/15/22 00:09,24,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,38,54370,25XX S MILLARD AVE,T152,GRAVID,9/22/22 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2022,39,54408,25XX S MILLARD AVE,T152,GRAVID,9/29/22 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,30,54958,25XX S MILLARD AVE,T152,GRAVID,7/27/23 00:07,14,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,31,55052,25XX S MILLARD AVE,T152,GRAVID,8/3/23 00:08,6,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,31,55051,25XX S MILLARD AVE,T152,GRAVID,8/3/23 00:08,11,negative,CULEX PIPIENS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,25,54605,25XX S MILLARD AVE,T152,GRAVID,6/22/23 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,26,54661,25XX S MILLARD AVE,T152,GRAVID,6/29/23 00:06,35,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,32,55129,25XX S MILLARD AVE,T152,GRAVID,8/10/23 00:08,2,positive,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,27,54729,25XX S MILLARD AVE,T152,GRAVID,7/6/23 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,29,54880,25XX S MILLARD AVE,T152,GRAVID,7/20/23 00:07,23,positive,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,33,55224,25XX S MILLARD AVE,T152,GRAVID,8/17/23 00:08,14,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,34,55305,25XX S MILLARD AVE,T152,GRAVID,8/24/23 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,35,55375,25XX S MILLARD AVE,T152,GRAVID,8/31/23 00:08,10,positive,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,36,55448,25XX S MILLARD AVE,T152,GRAVID,9/7/23 00:09,3,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,37,55508,25XX S MILLARD AVE,T152,GRAVID,9/14/23 00:09,5,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,38,55577,25XX S MILLARD AVE,T152,GRAVID,9/21/23 00:09,9,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2023,39,55646,25XX S MILLARD AVE,T152,GRAVID,9/28/23 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.8457154,-87.7158986,"(41.845715401799, -87.7158985974353)"
2020,24,50073,25XX W GRAND AVE,T046,GRAVID,6/12/20 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,23,47800,25XX W GRAND AVE,T046,GRAVID,6/12/19 00:06,4,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,24,47952,25XX W GRAND AVE,T046,GRAVID,6/13/19 00:06,12,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,24,47951,25XX W GRAND AVE,T046,GRAVID,6/13/19 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,25,50187,25XX W GRAND AVE,T046,GRAVID,6/18/20 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,25,48107,25XX W GRAND AVE,T046,GRAVID,6/20/19 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,25,48108,25XX W GRAND AVE,T046,GRAVID,6/20/19 00:06,7,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,23,51857,25XX W GRAND AVE,T046,GRAVID,6/10/21 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,23,53451,25XX W GRAND AVE,T046,GRAVID,6/10/22 00:06,14,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,26,48245,25XX W GRAND AVE,T046,GRAVID,6/27/19 00:06,1,negative,CULEX TERRITANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,26,48243,25XX W GRAND AVE,T046,GRAVID,6/27/19 00:06,14,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,26,48244,25XX W GRAND AVE,T046,GRAVID,6/27/19 00:06,45,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,26,48242,25XX W GRAND AVE,T046,GRAVID,6/27/19 00:06,38,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,26,50290,25XX W GRAND AVE,T046,GRAVID,6/25/20 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,27,48367,25XX W GRAND AVE,T046,GRAVID,7/3/19 00:07,38,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,27,48368,25XX W GRAND AVE,T046,GRAVID,7/3/19 00:07,1,negative,CULEX TERRITANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,27,48366,25XX W GRAND AVE,T046,GRAVID,7/3/19 00:07,14,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,28,48497,25XX W GRAND AVE,T046,GRAVID,7/11/19 00:07,46,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,28,48496,25XX W GRAND AVE,T046,GRAVID,7/11/19 00:07,20,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,27,50400,25XX W GRAND AVE,T046,GRAVID,7/2/20 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,33,52942,25XX W GRAND AVE,T046,GRAVID,8/19/21 00:08,8,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,29,48633,25XX W GRAND AVE,T046,GRAVID,7/18/19 00:07,6,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,30,48755,25XX W GRAND AVE,T046,GRAVID,7/25/19 00:07,14,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,30,48754,25XX W GRAND AVE,T046,GRAVID,7/25/19 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,28,50511,25XX W GRAND AVE,T046,GRAVID,7/14/20 00:07,38,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,28,50512,25XX W GRAND AVE,T046,GRAVID,7/14/20 00:07,1,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,31,48943,25XX W GRAND AVE,T046,GRAVID,8/1/19 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,31,48944,25XX W GRAND AVE,T046,GRAVID,8/1/19 00:08,10,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,24,51966,25XX W GRAND AVE,T046,GRAVID,6/17/21 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,32,49016,25XX W GRAND AVE,T046,GRAVID,8/8/19 00:08,10,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,32,49015,25XX W GRAND AVE,T046,GRAVID,8/8/19 00:08,5,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,29,50636,25XX W GRAND AVE,T046,GRAVID,7/16/20 00:07,29,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,29,50637,25XX W GRAND AVE,T046,GRAVID,7/16/20 00:07,1,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,39,51733,25XX W GRAND AVE,T046,GRAVID,9/24/20 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,33,49160,25XX W GRAND AVE,T046,GRAVID,8/15/19 00:08,20,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,33,49159,25XX W GRAND AVE,T046,GRAVID,8/15/19 00:08,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,34,49317,25XX W GRAND AVE,T046,GRAVID,8/22/19 00:08,27,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,34,49316,25XX W GRAND AVE,T046,GRAVID,8/22/19 00:08,19,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,34,49318,25XX W GRAND AVE,T046,GRAVID,8/22/19 00:08,1,negative,CULEX SALINARIUS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,30,50762,25XX W GRAND AVE,T046,GRAVID,7/23/20 00:07,11,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,35,49455,25XX W GRAND AVE,T046,GRAVID,8/29/19 00:08,10,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,35,49456,25XX W GRAND AVE,T046,GRAVID,8/29/19 00:08,5,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,40,51778,25XX W GRAND AVE,T046,GRAVID,10/1/20 00:10,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,36,49575,25XX W GRAND AVE,T046,GRAVID,9/5/19 00:09,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,31,50895,25XX W GRAND AVE,T046,GRAVID,7/30/20 00:07,43,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,37,49705,25XX W GRAND AVE,T046,GRAVID,9/12/19 00:09,12,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,37,49706,25XX W GRAND AVE,T046,GRAVID,9/12/19 00:09,3,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,34,53024,25XX W GRAND AVE,T046,GRAVID,8/26/21 00:08,3,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,32,51011,25XX W GRAND AVE,T046,GRAVID,8/6/20 00:08,2,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,32,51010,25XX W GRAND AVE,T046,GRAVID,8/6/20 00:08,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,38,49842,25XX W GRAND AVE,T046,GRAVID,9/19/19 00:09,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,32,51009,25XX W GRAND AVE,T046,GRAVID,8/6/20 00:08,2,negative,CULEX PIPIENS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,39,49962,25XX W GRAND AVE,T046,GRAVID,9/26/19 00:09,1,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2019,39,49961,25XX W GRAND AVE,T046,GRAVID,9/26/19 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,24,53528,25XX W GRAND AVE,T046,GRAVID,6/17/22 00:06,35,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2020,33,51139,25XX W GRAND AVE,T046,GRAVID,8/13/20 00:08,2,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,27,52176,25XX W GRAND AVE,T046,GRAVID,7/8/21 00:07,38,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,28,52302,25XX W GRAND AVE,T046,GRAVID,7/15/21 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,28,52304,25XX W GRAND AVE,T046,GRAVID,7/15/21 00:07,12,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,28,52303,25XX W GRAND AVE,T046,GRAVID,7/15/21 00:07,50,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,36,53181,25XX W GRAND AVE,T046,GRAVID,9/9/21 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,25,53607,25XX W GRAND AVE,T046,GRAVID,6/23/22 00:06,29,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,29,52432,25XX W GRAND AVE,T046,GRAVID,7/22/21 00:07,37,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,37,53246,25XX W GRAND AVE,T046,GRAVID,9/16/21 00:09,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,30,52565,25XX W GRAND AVE,T046,GRAVID,7/29/21 00:07,36,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,30,52566,25XX W GRAND AVE,T046,GRAVID,7/29/21 00:07,16,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,26,53659,25XX W GRAND AVE,T046,GRAVID,6/30/22 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,31,52692,25XX W GRAND AVE,T046,GRAVID,8/5/21 00:08,21,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,32,52820,25XX W GRAND AVE,T046,GRAVID,8/12/21 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,32,52821,25XX W GRAND AVE,T046,GRAVID,8/12/21 00:08,44,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2021,39,53391,25XX W GRAND AVE,T046,GRAVID,9/30/21 00:09,5,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,28,53756,25XX W GRAND AVE,T046,GRAVID,7/14/22 00:07,24,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,29,53812,25XX W GRAND AVE,T046,GRAVID,7/21/22 00:07,14,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,30,53880,25XX W GRAND AVE,T046,GRAVID,7/28/22 00:07,9,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,31,53937,25XX W GRAND AVE,T046,GRAVID,8/4/22 00:08,25,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,31,53938,25XX W GRAND AVE,T046,GRAVID,8/4/22 00:08,46,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,32,54018,25XX W GRAND AVE,T046,GRAVID,8/11/22 00:08,4,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,33,54081,25XX W GRAND AVE,T046,GRAVID,8/18/22 00:08,30,positive,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,34,54138,25XX W GRAND AVE,T046,GRAVID,8/25/22 00:08,9,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2022,35,54207,25XX W GRAND AVE,T046,GRAVID,9/1/22 00:09,39,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,33,47184,25XX W GRAND AVE,T046,GRAVID,8/16/18 00:08,8,positive,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,28,46554,25XX W GRAND AVE,T046,GRAVID,7/12/18 00:07,9,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,29,46683,25XX W GRAND AVE,T046,GRAVID,7/19/18 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,35,47404,25XX W GRAND AVE,T046,GRAVID,8/30/18 00:08,1,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,26,46370,25XX W GRAND AVE,T046,GRAVID,6/28/18 00:06,5,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,35,47403,25XX W GRAND AVE,T046,GRAVID,8/30/18 00:08,1,negative,CULEX PIPIENS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,25,46263,25XX W GRAND AVE,T046,GRAVID,6/21/18 00:06,2,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,24,46170,25XX W GRAND AVE,T046,GRAVID,6/14/18 00:06,4,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
2018,32,47049,25XX W GRAND AVE,T046,GRAVID,8/9/18 00:08,7,negative,CULEX RESTUANS,41.89221998,-87.69169773,"(41.89221998323666, -87.69169772868295)"
